entry_index,filename,species_name,species_code,domain_category,threat_level,confidence_tier,recommended_deterrent,source_split,file_size_kb,relative_path,absolute_path
23848,AUG_guar-indien-bos-gaurus-parc-national-de-bandipur-karnataka-inde.jpg_v8.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,63.31,WildShield-Dataset/augmented/Indian Bison/AUG_guar-indien-bos-gaurus-parc-national-de-bandipur-karnataka-inde.jpg_v8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_guar-indien-bos-gaurus-parc-national-de-bandipur-karnataka-inde.jpg_v8.jpg
23849,AUG_immense-musculaire-bison.jpg_v1.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,71.2,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v1.jpg
23850,AUG_immense-musculaire-bison.jpg_v2.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,64.49,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v2.jpg
23851,AUG_immense-musculaire-bison.jpg_v3.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,66.85,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v3.jpg
23852,AUG_immense-musculaire-bison.jpg_v4.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,37.41,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v4.jpg
23853,AUG_immense-musculaire-bison.jpg_v5.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,67.96,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v5.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v5.jpg
23854,AUG_immense-musculaire-bison.jpg_v6.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,74.0,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v6.jpg
23855,AUG_immense-musculaire-bison.jpg_v7.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,65.79,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v7.jpg
23856,AUG_immense-musculaire-bison.jpg_v8.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,67.38,WildShield-Dataset/augmented/Indian Bison/AUG_immense-musculaire-bison.jpg_v8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_immense-musculaire-bison.jpg_v8.jpg
23857,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v1.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,55.33,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v1.jpg
23858,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v2.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,57.85,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v2.jpg
23859,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v3.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,59.02,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v3.jpg
23860,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v4.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,43.38,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v4.jpg
23861,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v5.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,65.08,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v5.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v5.jpg
23862,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v6.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,60.94,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v6.jpg
23863,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v7.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,49.48,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v7.jpg
23864,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v8.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,48.63,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_1_v8.jpg
23865,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v1.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,58.95,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v1.jpg
23866,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v2.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,57.99,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v2.jpg
23867,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v3.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,53.49,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v3.jpg
23868,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v4.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,40.15,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v4.jpg
23869,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v5.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,67.28,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v5.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v5.jpg
23870,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v6.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,66.81,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v6.jpg
23871,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v7.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,53.5,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v7.jpg
23872,AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v8.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,58.99,WildShield-Dataset/augmented/Indian Bison/AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-bison-de-kao-kheow-ouvert-zoo.jpg_v8.jpg
23873,AUG_indian-gaur.jpg_1_v1.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,134.29,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v1.jpg
23874,AUG_indian-gaur.jpg_1_v2.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,119.05,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v2.jpg
23875,AUG_indian-gaur.jpg_1_v3.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,124.53,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v3.jpg
23876,AUG_indian-gaur.jpg_1_v4.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,83.39,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v4.jpg
23877,AUG_indian-gaur.jpg_1_v5.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,134.94,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v5.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v5.jpg
23878,AUG_indian-gaur.jpg_1_v6.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,131.19,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v6.jpg
23879,AUG_indian-gaur.jpg_1_v7.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,113.44,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v7.jpg
23880,AUG_indian-gaur.jpg_1_v8.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,128.02,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_1_v8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_1_v8.jpg
23881,AUG_indian-gaur.jpg_v1.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,66.22,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v1.jpg
23882,AUG_indian-gaur.jpg_v2.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,54.19,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v2.jpg
23883,AUG_indian-gaur.jpg_v3.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,65.75,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v3.jpg
23884,AUG_indian-gaur.jpg_v4.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,31.87,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v4.jpg
23885,AUG_indian-gaur.jpg_v5.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,70.47,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v5.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v5.jpg
23886,AUG_indian-gaur.jpg_v6.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,66.4,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v6.jpg
23887,AUG_indian-gaur.jpg_v7.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,56.56,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v7.jpg
23888,AUG_indian-gaur.jpg_v8.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,59.4,WildShield-Dataset/augmented/Indian Bison/AUG_indian-gaur.jpg_v8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indian-gaur.jpg_v8.jpg
23889,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v1.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,26.46,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v1.jpg
23890,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v2.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,23.39,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v2.jpg
23891,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v3.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,24.54,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v3.jpg
23892,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v4.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,20.67,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v4.jpg
23893,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v5.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,24.74,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v5.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v5.jpg
23894,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v6.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,26.39,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v6.jpg
23895,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v7.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,23.08,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v7.jpg
23896,AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v8.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,28.08,WildShield-Dataset/augmented/Indian Bison/AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_indien-bos-gauru-au-zoo-national-de-malaisie.jpg_v8.jpg
23897,AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v1.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,38.42,WildShield-Dataset/augmented/Indian Bison/AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v1.jpg
23898,AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v2.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,36.79,WildShield-Dataset/augmented/Indian Bison/AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v2.jpg
23899,AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v3.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,37.11,WildShield-Dataset/augmented/Indian Bison/AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v3.jpg
23900,AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v4.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,35.57,WildShield-Dataset/augmented/Indian Bison/AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v4.jpg
23901,AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v5.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,45.11,WildShield-Dataset/augmented/Indian Bison/AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v5.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v5.jpg
23902,AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v6.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,40.48,WildShield-Dataset/augmented/Indian Bison/AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v6.jpg
23903,AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v7.jpg,Gaur,WS-WL-GR,Wildlife,CRITICAL,Above 95%,Siren + Floodlight + Farmer Alert,Augmented Repository,37.52,WildShield-Dataset/augmented/Indian Bison/AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\augmented\Indian Bison\AUG_le-bos-gaurus-repose-dans-la-for%C3%AAt-naturelle.jpg_v7.jpg
